Id,Category
0211,6
0212,8
0213,8
0214,7
0215,6
0216,7
0217,7
0218,7
0219,8
0220,8
0221,7
0222,8
0223,6
0224,7
0225,8
0226,7
0227,3
0228,7
0229,8
0230,7
0231,7
0232,7
0233,7
0234,8
0235,7
0236,7
0237,8
0238,3
0239,8
0240,3
0241,8
0242,8
0243,8
0244,7
0245,7
0246,7
0247,7
0248,3
0249,7
0250,7
0251,6
0252,7
0253,7
0254,7
0255,7
0256,7
0257,8
0258,7
0259,7
0260,8
0261,3
0262,3
0263,7
0264,7
0265,7
0266,7
0267,8
0268,3
0269,7
0270,7
0271,8
0272,8
0273,7
0274,3
0275,7
0276,3
0277,7
0278,8
0279,7
0280,7
0281,3
0282,7
0283,8
0284,8
0285,8
0286,8
0287,3
0288,8
0289,8
0290,3
0291,8
0292,7
0293,7
0294,7
0295,8
0296,7
0297,8
0298,3
0299,8
0300,6
0301,8
0302,8
0303,7
0304,8
0305,3
0306,8
0307,8
0308,8
0309,7
0310,8
0311,7
0312,8
0313,3
0314,7
0315,8
0316,8
0317,8
0318,3
0319,8
0320,7
0321,3
0322,8
0323,7
0324,3
0325,7
0326,3
0327,3
0328,8
0329,7
0330,8
0331,8
0332,7
0333,7
0334,8
0335,7
0336,7
0337,3
0338,8
0339,8
0340,7
0341,7
0342,7
0343,8
0344,7
0345,7
0346,7
0347,3
0348,8
0349,7
0350,7
0351,7
0352,7
0353,7
0354,7
0355,7
0356,3
0357,8
0358,8
0359,7
0360,7
0361,8
0362,3
0363,3
0364,6
0365,8
0366,7
0367,7
0368,8
0369,8
0370,8
0371,7
0372,8
0373,8
0374,8
0375,8
0376,8
0377,8
0378,7
0379,7
0380,8
0381,7
0382,3
0383,8
0384,7
0385,7
0386,3
0387,3
0388,8
0389,7
0390,8
0391,8
0392,8
0393,8
0394,7
0395,7
0396,8
0397,7
0398,8
0399,7
0400,8
0401,7
0402,7
0403,8
0404,8
0405,8
0406,7
0407,8
0408,7
0409,8
0410,7
0411,3
0412,7
0413,8
0414,8
0415,7
0416,8
0417,7
0418,3
0419,8
0420,7
0421,7
0422,7
0423,7
0424,7
0425,8
0426,7
0427,8
0428,8
0429,3
0430,7
0431,7
0432,7
0433,7
0434,7
0435,8
0436,8
0437,6
0438,7
0439,7
0440,7
0441,7
0442,8
0443,8
0444,7
0445,7
0446,3
0447,8
0448,7
0449,7
0450,8
0451,8
0452,8
0453,8
0454,6
0455,3
0456,7
0457,7
0458,3
0459,7
0460,7
0461,8
0462,8
0463,6
0464,7
0465,8
0466,3
0467,8
0468,8
0469,7
0470,6
0471,8
0472,7
0473,3
0474,8
0475,7
0476,8
0477,8
0478,8
0479,7
0480,8
0481,8
0482,8
0483,7
0484,7
0485,8
0486,6
0487,7
0488,3
0489,8
0490,7
0491,3
0492,7
0493,8
0494,7
0495,8
0496,8
0497,8
0498,7
0499,8
0500,7
0501,8
0502,3
0503,7
0504,8
0505,7
0506,7
0507,7
0508,8
0509,7
0510,7
0511,3
0512,8
0513,3
0514,8
0515,7
0516,7
0517,3
0518,7
0519,7
0520,8
0521,8
0522,7
0523,8
0524,7
0525,7
0526,8
0527,8
0528,6
0529,7
0530,8
0531,7
0532,3
0533,8
0534,3
0535,7
0536,8
0537,3
0538,7
0539,7
0540,3
0541,7
0542,7
0543,7
0544,8
0545,3
0546,7
0547,6
0548,8
0549,8
0550,3
0551,8
0552,7
0553,7
0554,7
0555,8
0556,7
0557,7
0558,8
0559,7
0560,8
0561,7
0562,7
0563,3
0564,8
0565,8
0566,8
0567,7
0568,7
0569,8
0570,7
0571,7
0572,6
0573,3
0574,7
0575,3
0576,7
0577,8
0578,3
0579,7
0580,8
0581,8
0582,3
0583,3
0584,3
0585,8
0586,3
0587,7
0588,7
0589,7
0590,8
0591,8
0592,3
0593,8
0594,8
0595,8
0596,8
0597,7
0598,8
0599,7
0600,7
0601,8
0602,8
0603,8
0604,8
0605,8
0606,8
0607,8
0608,7
0609,3
0610,7
0611,7
0612,6
0613,7
0614,8
0615,8
0616,8
0617,3
0618,7
0619,8
0620,8
0621,7
0622,8
0623,3
0624,7
0625,8
0626,3
0627,7
0628,6
0629,8
0630,6
0631,8
0632,7
0633,8
0634,7
0635,8
0636,7
0637,7
0638,3
0639,7
0640,7
0641,6
0642,8
0643,7
0644,8
0645,7
0646,8
0647,6
0648,8
0649,8
0650,8
0651,7
0652,7
0653,8
0654,7
0655,8
0656,7
0657,8
0658,7
0659,8
0660,8
0661,8
0662,8
0663,7
0664,8
0665,7
0666,7
0667,8
0668,7
0669,7
0670,8
0671,8
0672,3
0673,7
0674,7
0675,7
0676,3
0677,7
0678,7
0679,7
0680,8
0681,8
0682,8
0683,7
0684,3
0685,8
0686,8
0687,7
0688,7
0689,7
0690,3
0691,3
0692,8
0693,3
0694,3
0695,7
0696,7
0697,8
0698,8
0699,7
0700,7
0701,7
0702,6
0703,7
0704,8
0705,7
0706,8
0707,7
0708,7
0709,3
0710,3
0711,8
0712,8
0713,8
0714,8
0715,8
0716,8
0717,7
0718,7
0719,8
0720,8
0721,7
0722,7
0723,7
0724,7
0725,8
0726,7
0727,8
0728,3
0729,7
0730,3
0731,8
0732,7
0733,3
0734,8
0735,7
0736,8
0737,7
0738,3
0739,8
0740,7
0741,8
0742,7
0743,7
0744,8
0745,8
0746,7
0747,8
0748,8
0749,7
0750,7
0751,7
0752,7
0753,8
0754,7
0755,8
0756,8
0757,8
0758,7
0759,7
0760,7
0761,7
0762,8
0763,8
0764,7
0765,6
0766,3
0767,7
0768,7
0769,8
0770,6
0771,3
0772,7
0773,6
0774,8
0775,8
0776,7
0777,7
0778,7
0779,3
0780,7
0781,7
0782,8
0783,7
0784,7
0785,7
0786,8
0787,8
0788,7
0789,7
0790,7
0791,8
0792,8
0793,7
0794,3
0795,8
0796,7
0797,7
0798,7
0799,7
0800,8
0801,8
0802,7
0803,3
0804,7
0805,8
0806,3
0807,8
0808,8
0809,3
0810,8
0811,8
0812,8
0813,7
0814,3
0815,8
0816,7
0817,7
0818,8
0819,3
0820,8
0821,7
0822,7
0823,8
0824,7
0825,8
0826,8
0827,8
0828,8
0829,3
0830,7
0831,3
0832,8
0833,8
0834,7
0835,8
0836,7
0837,3
0838,3
0839,7
0840,8
0841,7
0842,7
0843,7
0844,7
0845,7
0846,7
0847,8
0848,7
0849,8
0850,8
0851,8
0852,7
0853,7
0854,3
0855,8
0856,7
0857,7
0858,8
0859,7
0860,7
0861,8
0862,3
0863,7
0864,8
0865,7
0866,7
0867,8
0868,8
0869,7
0870,7
0871,3
0872,3
0873,7
0874,3
0875,3
0876,7
0877,7
0878,7
0879,8
0880,7
0881,8
0882,7
0883,8
0884,7
0885,7
0886,7
0887,8
0888,7
0889,7
0890,3
0891,7
0892,8
0893,7
0894,7
0895,7
0896,7
0897,3
0898,7
0899,7
0900,7
0901,3
0902,8
0903,7
0904,8
0905,8
0906,7
0907,3
0908,8
0909,8
0910,7
0911,8
0912,8
0913,7
0914,8
0915,3
0916,7
0917,8
0918,7
0919,7
0920,8
0921,7
0922,8
0923,7
0924,8
0925,7
0926,8
0927,7
0928,7
0929,7
0930,7
0931,8
0932,8
0933,8
0934,7
0935,7
0936,3
0937,8
0938,3
0939,8
0940,7
0941,7
0942,7
0943,3
0944,6
0945,3
0946,8
0947,7
0948,7
0949,8
0950,8
0951,6
0952,7
0953,3
0954,8
0955,8
0956,3
0957,7
0958,7
0959,7
0960,8
0961,8
0962,7
0963,8
0964,3
0965,6
0966,7
0967,3
0968,7
0969,8
0970,8
0971,8
0972,7
0973,7
0974,8
0975,7
0976,7
0977,8
0978,7
0979,8
0980,7
0981,6
0982,8
0983,3
0984,7
0985,7
0986,8
0987,6
0988,7
0989,7
0990,7
0991,8
0992,8
0993,6
0994,3
0995,7
0996,7
0997,7
0998,8
0999,7
1000,3
1001,3
1002,7
1003,8
1004,7
1005,7
1006,3
1007,8
1008,7
1009,3
1010,6
1011,8
1012,7
1013,8
1014,8
1015,8
1016,8
1017,8
1018,6
1019,8
1020,7
1021,7
1022,7
1023,7
1024,7
1025,7
1026,7
1027,3
1028,7
1029,7
1030,8
1031,6
1032,7
1033,7
1034,7
1035,3
1036,6
1037,8
1038,7
1039,7
1040,7
1041,7
1042,7
1043,7
1044,3
1045,8
1046,8
1047,7
1048,7
1049,7
1050,3
1051,6
1052,3
1053,8
1054,7
1055,7
1056,7
1057,8
1058,3
1059,8
1060,7
1061,8
1062,8
1063,8
1064,7
1065,7
1066,8
1067,7
1068,8
1069,8
1070,7
1071,8
1072,8
1073,8
1074,8
1075,7
1076,3
1077,7
1078,8
1079,7
1080,7
1081,7
1082,7
1083,7
1084,7
1085,7
1086,6
1087,7
1088,7
1089,7
1090,8
1091,8
1092,8
1093,8
1094,7
1095,8
1096,7
1097,7
1098,8
1099,8
1100,7
1101,8
1102,7
1103,8
1104,8
1105,7
1106,7
1107,8
1108,3
1109,7
1110,8
1111,8
1112,7
1113,8
1114,8
1115,8
1116,10
1117,7
1118,8
1119,7
1120,8
1121,8
1122,8
1123,7
1124,7
1125,8
1126,7
1127,7
1128,3
1129,7
1130,7
1131,8
1132,8
1133,7
1134,8
1135,8
1136,8
1137,8
1138,3
1139,7
1140,7
1141,3
1142,8
1143,7
1144,8
1145,3
1146,7
1147,8
1148,7
1149,7
1150,8
1151,7
1152,7
1153,3
1154,7
1155,7
1156,3
1157,8
1158,8
1159,8
1160,8
1161,3
1162,8
1163,8
1164,7
1165,8
1166,7
1167,8
1168,7
1169,7
1170,3
1171,7
1172,7
1173,8
1174,8
1175,8
1176,8
1177,7
1178,7
1179,7
1180,7
1181,7
1182,8
1183,7
1184,7
1185,7
1186,8
1187,8
1188,8
1189,7
1190,8
1191,7
1192,8
1193,7
1194,8
1195,8
1196,7
1197,7
1198,7
1199,7
1200,7
1201,7
1202,7
1203,8
1204,8
1205,8
1206,8
1207,7
1208,7
1209,8
1210,7
1211,3
1212,3
1213,7
1214,7
1215,8
1216,7
1217,7
1218,7
1219,8
1220,7
1221,8
1222,7
1223,7
1224,3
1225,6
1226,8
1227,7
1228,3
1229,3
1230,7
1231,8
1232,8
1233,7
1234,6
1235,8
1236,7
1237,3
1238,3
1239,3
1240,3
1241,7
1242,3
1243,7
1244,7
1245,8
1246,8
1247,3
1248,7
1249,8
1250,8
1251,3
1252,3
1253,7
1254,7
1255,8
1256,7
1257,8
1258,8
1259,8
1260,6
1261,8
1262,8
1263,7
1264,6
1265,7
1266,8
1267,8
1268,7
1269,7
1270,7
1271,3
1272,8
1273,8
1274,8
1275,8
1276,7
1277,8
1278,8
1279,8
1280,7
1281,3
1282,8
1283,7
1284,8
1285,8
1286,7
1287,8
1288,7
1289,7
1290,8
1291,8
1292,8
1293,8
1294,7
1295,7
1296,7
1297,3
1298,8
1299,7
1300,7
1301,8
1302,7
1303,8
1304,7
1305,6
1306,6
1307,8
1308,7
1309,7
1310,7
1311,8
1312,7
1313,8
1314,3
1315,3
1316,7
1317,3
1318,3
1319,6
1320,3
1321,8
1322,7
1323,7
1324,3
1325,6
1326,8
1327,3
1328,8
1329,8
1330,7
1331,8
1332,8
1333,8
1334,7
1335,8
1336,6
1337,3
1338,7
1339,7
1340,7
1341,7
1342,8
1343,7
1344,6
1345,7
1346,8
1347,7
1348,8
1349,7
1350,7
1351,7
1352,7
1353,8
1354,7
1355,8
1356,6
1357,8
1358,8
1359,8
1360,7
1361,8
1362,7
1363,7
1364,7
1365,7
1366,3
1367,8
1368,8
1369,7
1370,8
1371,8
1372,8
1373,7
1374,7
1375,7
1376,7
1377,8
1378,3
1379,8
1380,7
1381,7
1382,8
1383,7
1384,8
1385,7
1386,8
1387,7
1388,8
1389,7
1390,7
1391,7
1392,7
1393,7
1394,7
1395,3
1396,3
1397,3
1398,8
1399,7
1400,8
1401,3
1402,7
1403,3
1404,3
1405,7
1406,3
1407,7
1408,3
1409,7
1410,8
1411,7
1412,8
1413,8
1414,3
1415,3
1416,3
1417,8
1418,7
1419,8
1420,7
1421,6
1422,8
1423,7
1424,3
1425,7
1426,3
1427,8
1428,8
1429,7
1430,3
1431,3
1432,8
1433,7
1434,8
1435,8
1436,8
1437,8
1438,7
1439,3
1440,8
1441,8
1442,7
1443,3
1444,7
1445,8
1446,8
1447,7
1448,7
1449,8
1450,7
1451,8
1452,7
1453,8
1454,7
1455,7
1456,3
1457,3
1458,7
1459,3
1460,7
1461,6
1462,3
1463,8
1464,8
1465,3
1466,8
1467,7
1468,8
1469,7
1470,7
1471,8
1472,8
1473,8
1474,3
1475,6
1476,7
1477,8
1478,3
1479,6
1480,7
1481,7
1482,7
1483,7
1484,8
1485,3
1486,8
1487,8
1488,7
1489,3
1490,3
1491,8
1492,3
1493,8
1494,8
1495,3
1496,8
1497,3
1498,3
1499,7
1500,7
1501,7
1502,8
1503,8
1504,3
1505,7
1506,3
1507,7
1508,8
1509,7
1510,7
1511,8
1512,8
1513,8
1514,3
1515,7
1516,7
1517,8
1518,8
1519,8
1520,7
1521,8
1522,7
1523,7
1524,6
1525,7
1526,7
1527,7
1528,8
1529,7
1530,3
1531,8
1532,8
1533,7
1534,3
1535,8
1536,7
1537,3
1538,8
1539,7
1540,7
1541,7
1542,7
1543,8
1544,3
1545,7
1546,7
1547,7
1548,7
1549,8
1550,7
1551,3
1552,8
1553,8
1554,7
1555,7
1556,3
1557,7
1558,7
1559,7
1560,7
1561,7
1562,7
1563,7
1564,8
1565,7
1566,8
1567,7
1568,7
1569,3
1570,7
1571,8
1572,7
1573,7
1574,8
1575,6
1576,7
1577,7
1578,6
1579,8
1580,8
1581,7
1582,7
1583,8
1584,8
1585,7
1586,8
1587,7
1588,7
1589,7
1590,6
1591,7
1592,7
1593,8
1594,7
1595,7
1596,8
1597,3
1598,7
1599,8
1600,8
1601,8
1602,8
1603,8
1604,7
1605,3
1606,7
1607,7
1608,8
1609,3
1610,8
1611,7
1612,8
1613,7
1614,7
1615,7
1616,7
1617,7
1618,8
1619,3
1620,7
1621,8
1622,8
1623,7
1624,3
1625,8
1626,6
1627,7
1628,7
1629,7
1630,7
1631,7
1632,7
1633,3
1634,7
1635,7
1636,3
1637,8
1638,7
1639,7
1640,8
1641,7
1642,8
1643,7
1644,7
1645,7
1646,8
1647,7
1648,8
1649,7
1650,7
1651,8
1652,8
1653,8
1654,7
1655,8
1656,7
1657,6
1658,7
1659,3
1660,7
1661,3
1662,8
1663,7
1664,8
1665,7
1666,8
1667,7
1668,8
1669,3
1670,3
1671,8
1672,7
1673,3
1674,3
1675,7
1676,7
1677,7
1678,8
1679,7
1680,8
1681,8
1682,7
1683,7
1684,8
1685,8
1686,7
1687,3
1688,7
1689,7
1690,8
1691,3
1692,7
1693,3
1694,7
1695,3
1696,8
1697,3
1698,3
1699,8
1700,8
1701,8
1702,8
1703,7
1704,7
1705,8
1706,7
1707,7
1708,7
1709,8
1710,8
1711,7
1712,7
1713,7
1714,7
1715,8
1716,3
1717,8
1718,8
1719,7
1720,7
1721,7
1722,7
1723,7
1724,3
1725,7
1726,8
1727,8
1728,7
1729,7
1730,8
1731,7
1732,6
1733,7
1734,8
1735,8
1736,8
1737,7
1738,7
1739,8
1740,7
1741,8
1742,7
1743,8
1744,7
1745,3
1746,8
1747,3
1748,3
1749,8
1750,7
1751,8
1752,7
1753,8
1754,8
1755,7
1756,7
1757,8
1758,3
1759,8
1760,7
1761,7
1762,7
1763,7
1764,6
1765,7
1766,7
1767,7
1768,6
1769,8
1770,3
1771,8
1772,7
1773,3
1774,7
1775,8
1776,8
1777,8
1778,8
1779,7
1780,8
1781,8
1782,3
1783,3
1784,8
1785,3
1786,7
1787,3
1788,8
1789,7
1790,8
1791,8
1792,8
1793,6
1794,7
1795,8
1796,7
1797,7
1798,7
1799,3
1800,8
1801,6
1802,8
1803,8
1804,8
1805,7
1806,3
1807,8
1808,3
1809,7
1810,3
1811,7
1812,3
1813,7
1814,3
1815,7
1816,8
1817,7
1818,3
1819,7
1820,8
1821,7
1822,8
1823,8
1824,8
1825,7
1826,7
1827,7
1828,8
1829,7
1830,7
1831,3
1832,3
1833,8
1834,8
1835,8
1836,8
1837,8
1838,7
1839,8
1840,6
1841,7
1842,7
1843,7
1844,8
1845,7
1846,7
1847,7
1848,7
1849,3
1850,7
1851,7
1852,3
1853,8
1854,7
1855,8
1856,8
1857,8
1858,8
1859,7
1860,3
1861,3
1862,7
1863,7
1864,7
1865,7
1866,7
1867,3
1868,7
1869,8
1870,8
1871,7
1872,8
1873,3
1874,7
1875,8
1876,7
1877,6
1878,7
1879,3
1880,3
1881,7
1882,7
1883,8
1884,7
1885,7
1886,6
1887,7
1888,7
1889,8
1890,8
1891,7
1892,7
1893,8
1894,7
1895,8
1896,3
1897,8
1898,7
1899,7
1900,8
1901,3
1902,7
1903,7
1904,8
1905,7
1906,7
1907,8
1908,3
1909,3
1910,7
1911,7
1912,7
1913,7
1914,7
1915,8
1916,7
1917,8
1918,8
1919,7
1920,6
1921,8
1922,7
1923,8
1924,7
1925,8
1926,3
1927,8
1928,8
1929,3
1930,8
1931,8
1932,7
1933,7
1934,7
1935,7
1936,3
1937,8
1938,6
1939,7
1940,7
1941,8
1942,7
1943,8
1944,7
1945,8
1946,6
1947,7
1948,7
1949,3
1950,7
1951,3
1952,7
1953,8
1954,7
1955,7
1956,7
1957,7
1958,7
1959,7
1960,3
1961,7
1962,7
1963,8
1964,7
1965,7
1966,8
1967,7
1968,3
1969,8
1970,7
1971,8
1972,6
1973,7
1974,8
1975,8
1976,3
1977,7
1978,7
1979,8
1980,7
1981,8
1982,7
1983,8
1984,7
1985,8
1986,7
1987,8
1988,8
1989,6
1990,8
1991,7
1992,8
1993,8
1994,7
1995,7
1996,7
1997,6
1998,8
1999,8
2000,7
2001,7
2002,3
2003,7
2004,7
2005,7
2006,8
2007,7
2008,3
2009,7
2010,7
2011,7
2012,7
2013,7
2014,7
2015,7
2016,8
2017,8
2018,8
2019,7
2020,7
2021,3
2022,8
2023,7
2024,7
2025,7
2026,8
2027,3
2028,8
2029,7
2030,8
2031,8
2032,7
2033,8
2034,3
2035,8
2036,8
2037,7
2038,7
2039,7
2040,7
2041,3
2042,7
2043,3
2044,7
2045,7
2046,7
2047,7
2048,7
2049,3
2050,8
2051,8
2052,8
2053,8
2054,8
2055,7
2056,3
2057,7
2058,7
2059,7
2060,3
2061,7
2062,7
2063,3
2064,8
2065,3
2066,8
2067,3
2068,8
2069,7
2070,3
2071,3
2072,7
2073,8
2074,7
2075,7
2076,8
2077,7
2078,8
2079,3
2080,7
2081,3
2082,7
2083,8
2084,7
2085,8
2086,7
2087,7
2088,6
2089,3
2090,7
2091,8
2092,8
2093,7
2094,7
2095,7
2096,8
2097,8
2098,7
2099,8
2100,8
2101,7
2102,7
2103,7
2104,8
2105,7
2106,6
2107,7
2108,3
2109,8
2110,8
2111,8
2112,7
2113,8
2114,8
2115,7
2116,7
2117,7
2118,7
2119,8
2120,7
2121,7
2122,7
2123,8
2124,7
2125,3
2126,7
2127,7
2128,3
2129,7
2130,8
2131,7
2132,6
2133,3
2134,7
2135,8
2136,8
2137,6
2138,7
2139,8
2140,7
2141,3
2142,8
2143,8
2144,8
2145,7
2146,7
2147,8
2148,7
2149,8
2150,7
2151,8
2152,3
2153,6
2154,8
2155,7
2156,8
2157,7
2158,8
2159,6
2160,7
2161,3
2162,8
2163,8
2164,3
2165,7
2166,7
2167,6
2168,7
2169,7
2170,7
2171,7
2172,7
2173,7
2174,8
2175,8
2176,3
2177,7
2178,7
2179,7
2180,7
2181,7
2182,7
2183,8
2184,3
2185,3
2186,3
2187,3
2188,8
2189,7
2190,8
2191,7
2192,7
2193,7
2194,7
2195,7
2196,7
2197,7
2198,7
2199,7
2200,3
2201,8
2202,8
2203,7
2204,8
2205,7
2206,3
2207,3
2208,7
2209,6
2210,7
2211,7
2212,8
2213,3
2214,7
2215,7
2216,7
2217,7
2218,8
2219,3
2220,7
2221,7
2222,3
2223,3
2224,8
2225,3
2226,8
2227,7
2228,8
2229,7
2230,7
2231,8
2232,6
2233,8
2234,8
2235,8
2236,7
2237,7
2238,7
2239,8
2240,7
2241,3
2242,8
2243,7
2244,8
2245,8
2246,7
2247,7
2248,8
2249,3
2250,7
2251,7
2252,7
2253,3
2254,7
2255,7
2256,8
2257,8
2258,7
2259,8
2260,8
2261,7
2262,7
2263,8
2264,8
2265,6
2266,7
2267,3
2268,7
2269,7
2270,6
2271,8
2272,8
2273,3
2274,7
2275,7
2276,8
2277,8
2278,7
2279,7
2280,8
2281,8
2282,8
2283,7
2284,8
2285,7
2286,8
2287,6
2288,8
2289,8
2290,7
2291,3
2292,7
2293,7
2294,8
2295,8
2296,8
2297,7
2298,8
2299,7
2300,8
2301,8
2302,6
2303,7
2304,7
2305,7
2306,7
2307,3
2308,8
2309,8
2310,7
2311,7
2312,7
2313,8
2314,8
2315,8
2316,7
2317,6
2318,8
2319,7
2320,7
2321,7
2322,3
2323,7
2324,8
2325,8
2326,7
2327,7
2328,7
2329,3
2330,3
2331,8
2332,8
2333,8
2334,3
2335,7
2336,7
2337,8
2338,7
2339,7
2340,8
2341,7
2342,7
2343,7
2344,7
2345,8
2346,8
2347,8
2348,7
2349,7
2350,3
2351,3
2352,8
2353,8
2354,7
2355,7
2356,7
2357,8
2358,8
2359,6
2360,7
2361,3
2362,8
2363,7
2364,8
2365,3
2366,8
2367,3
2368,7
2369,8
2370,7
2371,8
2372,8
2373,3
2374,8
2375,8
2376,3
2377,8
2378,7
2379,8
2380,7
2381,7
2382,8
2383,8
2384,7
2385,8
2386,3
2387,8
2388,3
2389,7
2390,8
2391,7
2392,7
2393,8
2394,8
2395,8
2396,8
2397,7
2398,6
2399,3
2400,8
2401,6
2402,7
2403,3
2404,3
2405,8
2406,7
2407,8
2408,7
2409,3
2410,6
2411,8
2412,7
2413,3
2414,8
2415,7
2416,7
2417,8
2418,7
2419,8
2420,8
2421,7
2422,8
2423,7
2424,7
2425,8
2426,6
2427,7
2428,3
2429,3
2430,7
2431,6
2432,8
2433,3
2434,7
2435,8
2436,8
2437,8
2438,8
2439,3
2440,7
2441,7
2442,6
2443,8
2444,3
2445,8
2446,6
2447,7
2448,3
2449,8
2450,8
2451,7
2452,7
2453,7
2454,3
2455,7
2456,7
2457,8
2458,7
2459,8
2460,3
2461,7
2462,7
2463,7
2464,8
2465,6
2466,7
2467,7
2468,7
2469,7
2470,7
2471,8
2472,7
2473,7
2474,7
2475,8
2476,7
2477,7
2478,8
2479,8
2480,3
2481,7
2482,7
2483,7
2484,3
2485,7
2486,8
2487,7
2488,8
2489,7
2490,7
2491,3
2492,7
2493,8
2494,8
2495,7
2496,7
2497,7
2498,8
2499,8
2500,3
2501,7
2502,7
2503,3
2504,8
2505,7
2506,7
2507,8
2508,3
2509,3
2510,7
2511,8
2512,8
2513,8
2514,8
2515,3
2516,7
2517,7
2518,8
2519,7
2520,7
2521,6
2522,8
2523,7
2524,8
2525,8
2526,7
2527,7
2528,8
2529,3
2530,6
2531,8
2532,8
2533,7
2534,8
2535,3
2536,3
2537,6
2538,7
2539,7
2540,7
2541,6
2542,7
2543,6
2544,6
2545,8
2546,7
2547,7
2548,7
2549,7
2550,8
2551,3
2552,7
2553,3
2554,7
2555,8
2556,8
2557,8
2558,7
2559,8
2560,7
2561,8
2562,3
2563,8
2564,3
2565,3
2566,8
2567,8
2568,8
2569,8
2570,7
2571,7
2572,8
2573,8
2574,7
2575,8
2576,7
2577,8
2578,7
2579,7
2580,6
2581,8
2582,7
2583,8
2584,7
2585,8
2586,3
2587,8
2588,8
2589,7
2590,7
2591,7
2592,7
2593,8
2594,7
2595,8
2596,6
2597,7
2598,8
2599,7
2600,7
2601,3
2602,7
2603,8
2604,8
2605,8
2606,8
2607,8
2608,6
2609,7
2610,7
2611,7
2612,7
2613,7
2614,8
2615,7
2616,8
2617,7
2618,8
2619,8
2620,7
2621,8
2622,8
2623,8
2624,8
2625,7
2626,8
2627,8
2628,8
2629,3
2630,3
2631,7
2632,8
2633,8
2634,8
2635,8
2636,8
2637,7
2638,7
2639,8
2640,3
2641,8
2642,7
2643,3
2644,3
2645,8
2646,8
2647,7
2648,7
2649,6
2650,8
2651,7
2652,7
2653,8
2654,7
2655,3
2656,7
2657,8
2658,7
2659,6
2660,8
2661,7
2662,7
2663,8
2664,3
2665,7
2666,6
2667,7
2668,7
2669,8
2670,7
2671,8
2672,7
2673,8
2674,3
2675,7
2676,7
2677,7
2678,8
2679,8
2680,7
2681,8
2682,3
2683,8
2684,7
2685,7
2686,7
2687,7
2688,7
2689,8
2690,7
2691,8
2692,7
2693,8
2694,7
2695,3
2696,8
2697,6
2698,7
2699,7
2700,7
2701,3
2702,8
2703,7
2704,7
2705,3
2706,8
2707,7
2708,7
2709,7
2710,6
2711,8
2712,7
2713,8
2714,7
2715,3
2716,7
2717,6
2718,7
2719,7
2720,6
2721,7
2722,7
2723,8
2724,8
2725,8
2726,7
2727,7
2728,7
2729,3
2730,7
2731,7
2732,8
2733,6
2734,6
2735,7
2736,8
2737,8
2738,3
2739,8
2740,6
2741,7
2742,7
2743,8
2744,7
2745,8
2746,3
2747,7
2748,8
2749,7
2750,7
2751,3
2752,8
2753,7
2754,8
2755,7
2756,7
2757,7
2758,3
2759,8
2760,8
2761,3
2762,7
2763,7
2764,7
2765,8
2766,3
2767,3
2768,8
2769,8
2770,8
2771,8
2772,7
2773,8
2774,7
2775,7
2776,8
2777,7
2778,7
2779,3
2780,7
2781,8
2782,7
2783,7
2784,8
2785,7
2786,7
2787,3
2788,8
2789,7
2790,7
2791,7
2792,8
2793,8
2794,8
2795,7
2796,8
2797,8
