Id,Category
0211,8
0212,7
0213,8
0214,7
0215,8
0216,8
0217,7
0218,7
0219,8
0220,8
0221,8
0222,8
0223,8
0224,7
0225,8
0226,8
0227,7
0228,8
0229,8
0230,8
0231,7
0232,8
0233,7
0234,8
0235,7
0236,8
0237,8
0238,8
0239,8
0240,8
0241,8
0242,8
0243,8
0244,7
0245,8
0246,8
0247,7
0248,8
0249,8
0250,8
0251,8
0252,8
0253,7
0254,8
0255,8
0256,7
0257,7
0258,8
0259,7
0260,8
0261,7
0262,8
0263,7
0264,8
0265,8
0266,7
0267,8
0268,8
0269,7
0270,7
0271,8
0272,8
0273,8
0274,8
0275,8
0276,8
0277,7
0278,8
0279,7
0280,8
0281,7
0282,8
0283,8
0284,8
0285,8
0286,8
0287,7
0288,8
0289,8
0290,8
0291,7
0292,7
0293,8
0294,8
0295,8
0296,7
0297,8
0298,8
0299,8
0300,8
0301,8
0302,8
0303,7
0304,8
0305,8
0306,8
0307,8
0308,8
0309,7
0310,8
0311,7
0312,7
0313,7
0314,8
0315,8
0316,8
0317,8
0318,8
0319,8
0320,7
0321,8
0322,8
0323,7
0324,8
0325,7
0326,7
0327,7
0328,8
0329,8
0330,8
0331,8
0332,7
0333,7
0334,8
0335,7
0336,7
0337,8
0338,8
0339,8
0340,7
0341,7
0342,8
0343,8
0344,7
0345,7
0346,7
0347,8
0348,8
0349,7
0350,8
0351,7
0352,7
0353,7
0354,8
0355,8
0356,8
0357,8
0358,8
0359,8
0360,8
0361,8
0362,8
0363,8
0364,8
0365,8
0366,7
0367,8
0368,8
0369,8
0370,7
0371,8
0372,8
0373,8
0374,7
0375,8
0376,8
0377,8
0378,7
0379,7
0380,8
0381,7
0382,8
0383,8
0384,7
0385,7
0386,7
0387,8
0388,8
0389,8
0390,8
0391,8
0392,7
0393,8
0394,7
0395,7
0396,8
0397,7
0398,8
0399,7
0400,7
0401,7
0402,8
0403,8
0404,8
0405,8
0406,7
0407,8
0408,7
0409,8
0410,7
0411,8
0412,8
0413,8
0414,8
0415,7
0416,8
0417,7
0418,8
0419,8
0420,7
0421,8
0422,8
0423,7
0424,7
0425,8
0426,7
0427,7
0428,7
0429,8
0430,8
0431,8
0432,7
0433,8
0434,7
0435,8
0436,8
0437,8
0438,8
0439,7
0440,7
0441,8
0442,8
0443,8
0444,8
0445,7
0446,8
0447,8
0448,8
0449,7
0450,8
0451,8
0452,8
0453,7
0454,7
0455,8
0456,7
0457,8
0458,8
0459,7
0460,7
0461,7
0462,8
0463,7
0464,7
0465,8
0466,7
0467,8
0468,8
0469,7
0470,8
0471,8
0472,7
0473,7
0474,8
0475,7
0476,8
0477,8
0478,8
0479,8
0480,8
0481,8
0482,8
0483,8
0484,8
0485,8
0486,8
0487,7
0488,7
0489,8
0490,7
0491,8
0492,7
0493,8
0494,7
0495,8
0496,8
0497,8
0498,8
0499,8
0500,7
0501,8
0502,7
0503,7
0504,8
0505,7
0506,8
0507,8
0508,8
0509,8
0510,7
0511,8
0512,8
0513,8
0514,8
0515,8
0516,7
0517,8
0518,7
0519,7
0520,8
0521,8
0522,8
0523,7
0524,8
0525,8
0526,8
0527,7
0528,8
0529,7
0530,8
0531,7
0532,8
0533,8
0534,8
0535,7
0536,8
0537,7
0538,7
0539,7
0540,7
0541,8
0542,8
0543,7
0544,8
0545,8
0546,7
0547,8
0548,8
0549,8
0550,8
0551,7
0552,7
0553,8
0554,8
0555,8
0556,7
0557,7
0558,8
0559,8
0560,8
0561,7
0562,8
0563,8
0564,8
0565,8
0566,8
0567,8
0568,7
0569,8
0570,7
0571,8
0572,8
0573,8
0574,8
0575,8
0576,7
0577,8
0578,7
0579,7
0580,8
0581,8
0582,8
0583,8
0584,8
0585,7
0586,8
0587,7
0588,7
0589,8
0590,8
0591,8
0592,7
0593,8
0594,8
0595,8
0596,8
0597,7
0598,8
0599,7
0600,7
0601,8
0602,8
0603,8
0604,8
0605,8
0606,8
0607,8
0608,8
0609,8
0610,7
0611,7
0612,8
0613,8
0614,8
0615,7
0616,8
0617,7
0618,7
0619,8
0620,8
0621,7
0622,8
0623,8
0624,7
0625,8
0626,7
0627,7
0628,8
0629,8
0630,8
0631,7
0632,8
0633,8
0634,7
0635,8
0636,7
0637,8
0638,8
0639,8
0640,7
0641,7
0642,8
0643,7
0644,8
0645,7
0646,8
0647,8
0648,8
0649,8
0650,8
0651,8
0652,7
0653,8
0654,7
0655,8
0656,7
0657,7
0658,7
0659,8
0660,8
0661,7
0662,8
0663,7
0664,8
0665,7
0666,7
0667,8
0668,8
0669,7
0670,8
0671,8
0672,7
0673,8
0674,7
0675,7
0676,8
0677,7
0678,7
0679,8
0680,8
0681,8
0682,8
0683,8
0684,7
0685,8
0686,8
0687,7
0688,7
0689,7
0690,7
0691,8
0692,8
0693,7
0694,8
0695,8
0696,8
0697,8
0698,8
0699,7
0700,7
0701,8
0702,7
0703,7
0704,8
0705,7
0706,8
0707,7
0708,8
0709,8
0710,8
0711,8
0712,8
0713,8
0714,8
0715,8
0716,8
0717,7
0718,7
0719,7
0720,8
0721,7
0722,7
0723,7
0724,8
0725,8
0726,7
0727,7
0728,8
0729,7
0730,8
0731,8
0732,7
0733,8
0734,8
0735,8
0736,8
0737,8
0738,7
0739,8
0740,7
0741,8
0742,7
0743,7
0744,8
0745,7
0746,7
0747,8
0748,7
0749,7
0750,7
0751,7
0752,7
0753,8
0754,7
0755,8
0756,7
0757,8
0758,7
0759,7
0760,7
0761,8
0762,8
0763,8
0764,8
0765,7
0766,7
0767,7
0768,7
0769,8
0770,7
0771,8
0772,8
0773,8
0774,8
0775,8
0776,7
0777,8
0778,7
0779,8
0780,8
0781,7
0782,8
0783,8
0784,7
0785,8
0786,8
0787,8
0788,7
0789,7
0790,7
0791,8
0792,8
0793,8
0794,7
0795,7
0796,8
0797,8
0798,7
0799,7
0800,8
0801,8
0802,8
0803,7
0804,7
0805,8
0806,8
0807,7
0808,7
0809,8
0810,8
0811,8
0812,8
0813,8
0814,8
0815,7
0816,8
0817,7
0818,7
0819,8
0820,8
0821,7
0822,8
0823,8
0824,7
0825,8
0826,8
0827,8
0828,8
0829,8
0830,8
0831,8
0832,8
0833,8
0834,8
0835,8
0836,7
0837,8
0838,8
0839,8
0840,8
0841,7
0842,8
0843,7
0844,7
0845,7
0846,8
0847,8
0848,7
0849,8
0850,8
0851,8
0852,7
0853,7
0854,7
0855,8
0856,7
0857,7
0858,8
0859,7
0860,7
0861,8
0862,8
0863,7
0864,8
0865,7
0866,8
0867,8
0868,8
0869,7
0870,7
0871,7
0872,8
0873,7
0874,7
0875,8
0876,8
0877,7
0878,8
0879,8
0880,7
0881,8
0882,8
0883,8
0884,8
0885,7
0886,7
0887,8
0888,7
0889,8
0890,8
0891,8
0892,8
0893,7
0894,7
0895,7
0896,7
0897,7
0898,8
0899,7
0900,7
0901,7
0902,8
0903,8
0904,8
0905,8
0906,8
0907,7
0908,8
0909,8
0910,7
0911,8
0912,8
0913,7
0914,8
0915,8
0916,8
0917,8
0918,8
0919,7
0920,8
0921,7
0922,7
0923,7
0924,8
0925,7
0926,8
0927,8
0928,8
0929,8
0930,8
0931,7
0932,8
0933,8
0934,8
0935,7
0936,8
0937,8
0938,7
0939,7
0940,7
0941,7
0942,7
0943,8
0944,7
0945,7
0946,7
0947,7
0948,7
0949,8
0950,8
0951,8
0952,8
0953,7
0954,8
0955,8
0956,7
0957,8
0958,7
0959,7
0960,8
0961,8
0962,7
0963,8
0964,8
0965,8
0966,8
0967,7
0968,7
0969,8
0970,8
0971,8
0972,7
0973,7
0974,8
0975,7
0976,8
0977,8
0978,7
0979,8
0980,7
0981,8
0982,8
0983,8
0984,8
0985,7
0986,8
0987,7
0988,8
0989,7
0990,7
0991,8
0992,8
0993,7
0994,8
0995,8
0996,7
0997,7
0998,8
0999,8
1000,8
1001,8
1002,7
1003,8
1004,8
1005,7
1006,8
1007,8
1008,8
1009,8
1010,7
1011,8
1012,7
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,7
1023,7
1024,7
1025,7
1026,7
1027,8
1028,8
1029,7
1030,8
1031,8
1032,7
1033,8
1034,7
1035,7
1036,8
1037,8
1038,8
1039,7
1040,7
1041,7
1042,7
1043,8
1044,8
1045,8
1046,8
1047,7
1048,8
1049,7
1050,8
1051,7
1052,8
1053,8
1054,7
1055,7
1056,8
1057,8
1058,8
1059,8
1060,7
1061,8
1062,8
1063,8
1064,8
1065,7
1066,8
1067,7
1068,7
1069,8
1070,7
1071,8
1072,8
1073,8
1074,8
1075,8
1076,8
1077,7
1078,8
1079,8
1080,7
1081,8
1082,7
1083,7
1084,8
1085,7
1086,8
1087,7
1088,8
1089,8
1090,8
1091,8
1092,8
1093,8
1094,7
1095,8
1096,7
1097,7
1098,8
1099,8
1100,7
1101,8
1102,8
1103,8
1104,8
1105,7
1106,8
1107,8
1108,8
1109,7
1110,8
1111,8
1112,8
1113,8
1114,8
1115,8
1116,8
1117,7
1118,7
1119,7
1120,8
1121,8
1122,8
1123,7
1124,7
1125,8
1126,7
1127,7
1128,8
1129,7
1130,7
1131,8
1132,8
1133,8
1134,8
1135,8
1136,7
1137,8
1138,8
1139,8
1140,7
1141,7
1142,8
1143,7
1144,8
1145,8
1146,7
1147,8
1148,8
1149,7
1150,8
1151,7
1152,7
1153,7
1154,7
1155,7
1156,7
1157,8
1158,8
1159,7
1160,8
1161,7
1162,8
1163,8
1164,8
1165,8
1166,7
1167,7
1168,8
1169,7
1170,7
1171,8
1172,7
1173,8
1174,8
1175,8
1176,8
1177,8
1178,7
1179,7
1180,8
1181,8
1182,8
1183,7
1184,7
1185,8
1186,8
1187,8
1188,8
1189,7
1190,7
1191,7
1192,8
1193,7
1194,7
1195,8
1196,8
1197,8
1198,7
1199,7
1200,7
1201,8
1202,8
1203,8
1204,8
1205,8
1206,8
1207,7
1208,8
1209,8
1210,8
1211,7
1212,8
1213,7
1214,7
1215,8
1216,7
1217,8
1218,7
1219,8
1220,8
1221,8
1222,7
1223,7
1224,7
1225,7
1226,8
1227,8
1228,8
1229,8
1230,8
1231,8
1232,8
1233,8
1234,8
1235,8
1236,7
1237,7
1238,8
1239,8
1240,7
1241,7
1242,8
1243,7
1244,7
1245,8
1246,8
1247,7
1248,7
1249,7
1250,8
1251,8
1252,8
1253,7
1254,8
1255,8
1256,7
1257,8
1258,8
1259,8
1260,7
1261,8
1262,8
1263,7
1264,7
1265,7
1266,8
1267,8
1268,8
1269,7
1270,7
1271,7
1272,8
1273,8
1274,8
1275,8
1276,8
1277,8
1278,8
1279,8
1280,7
1281,7
1282,8
1283,8
1284,8
1285,7
1286,7
1287,8
1288,7
1289,7
1290,7
1291,7
1292,8
1293,8
1294,7
1295,7
1296,7
1297,8
1298,7
1299,7
1300,7
1301,8
1302,8
1303,8
1304,7
1305,7
1306,8
1307,8
1308,8
1309,7
1310,7
1311,8
1312,7
1313,8
1314,7
1315,8
1316,7
1317,8
1318,8
1319,8
1320,7
1321,8
1322,7
1323,7
1324,8
1325,7
1326,8
1327,8
1328,8
1329,8
1330,7
1331,8
1332,7
1333,7
1334,8
1335,8
1336,7
1337,8
1338,7
1339,7
1340,8
1341,7
1342,8
1343,8
1344,7
1345,8
1346,8
1347,8
1348,8
1349,7
1350,7
1351,7
1352,7
1353,8
1354,7
1355,7
1356,8
1357,8
1358,8
1359,8
1360,8
1361,7
1362,7
1363,7
1364,7
1365,7
1366,8
1367,8
1368,8
1369,8
1370,8
1371,8
1372,8
1373,8
1374,8
1375,7
1376,8
1377,8
1378,7
1379,8
1380,8
1381,7
1382,8
1383,7
1384,8
1385,7
1386,8
1387,8
1388,8
1389,7
1390,8
1391,7
1392,7
1393,7
1394,7
1395,7
1396,7
1397,8
1398,8
1399,7
1400,8
1401,8
1402,7
1403,8
1404,8
1405,7
1406,8
1407,8
1408,8
1409,7
1410,8
1411,7
1412,8
1413,8
1414,8
1415,8
1416,7
1417,8
1418,8
1419,8
1420,8
1421,8
1422,8
1423,8
1424,8
1425,8
1426,8
1427,8
1428,8
1429,8
1430,7
1431,7
1432,8
1433,7
1434,8
1435,8
1436,8
1437,8
1438,8
1439,8
1440,8
1441,8
1442,7
1443,8
1444,7
1445,8
1446,8
1447,8
1448,8
1449,8
1450,8
1451,8
1452,7
1453,8
1454,8
1455,7
1456,8
1457,7
1458,7
1459,8
1460,8
1461,7
1462,8
1463,8
1464,8
1465,8
1466,8
1467,8
1468,7
1469,7
1470,7
1471,8
1472,8
1473,8
1474,7
1475,8
1476,8
1477,8
1478,7
1479,8
1480,7
1481,8
1482,7
1483,7
1484,8
1485,8
1486,8
1487,8
1488,7
1489,8
1490,8
1491,8
1492,8
1493,7
1494,8
1495,8
1496,8
1497,8
1498,8
1499,8
1500,8
1501,8
1502,8
1503,8
1504,7
1505,7
1506,8
1507,8
1508,8
1509,8
1510,7
1511,8
1512,8
1513,8
1514,8
1515,7
1516,7
1517,8
1518,8
1519,8
1520,7
1521,8
1522,7
1523,8
1524,8
1525,7
1526,7
1527,8
1528,7
1529,8
1530,8
1531,8
1532,8
1533,7
1534,8
1535,7
1536,7
1537,7
1538,8
1539,8
1540,7
1541,7
1542,7
1543,8
1544,7
1545,7
1546,7
1547,8
1548,7
1549,8
1550,7
1551,7
1552,8
1553,8
1554,7
1555,8
1556,8
1557,7
1558,8
1559,7
1560,7
1561,7
1562,7
1563,8
1564,8
1565,7
1566,8
1567,8
1568,7
1569,8
1570,8
1571,8
1572,7
1573,8
1574,8
1575,8
1576,7
1577,7
1578,7
1579,8
1580,7
1581,7
1582,8
1583,8
1584,8
1585,8
1586,8
1587,7
1588,7
1589,7
1590,8
1591,7
1592,7
1593,8
1594,8
1595,8
1596,8
1597,7
1598,8
1599,8
1600,8
1601,7
1602,7
1603,7
1604,7
1605,8
1606,7
1607,7
1608,8
1609,7
1610,8
1611,7
1612,8
1613,7
1614,8
1615,7
1616,7
1617,7
1618,8
1619,7
1620,7
1621,8
1622,8
1623,7
1624,8
1625,7
1626,7
1627,8
1628,7
1629,7
1630,7
1631,7
1632,7
1633,7
1634,7
1635,7
1636,7
1637,8
1638,8
1639,7
1640,8
1641,7
1642,7
1643,7
1644,8
1645,7
1646,7
1647,7
1648,8
1649,7
1650,8
1651,8
1652,8
1653,8
1654,7
1655,8
1656,8
1657,8
1658,8
1659,8
1660,7
1661,7
1662,8
1663,8
1664,8
1665,8
1666,8
1667,8
1668,8
1669,8
1670,8
1671,8
1672,8
1673,8
1674,7
1675,7
1676,8
1677,8
1678,8
1679,7
1680,8
1681,8
1682,7
1683,8
1684,8
1685,8
1686,7
1687,8
1688,7
1689,8
1690,8
1691,8
1692,7
1693,7
1694,7
1695,7
1696,8
1697,7
1698,8
1699,8
1700,8
1701,8
1702,8
1703,7
1704,8
1705,8
1706,7
1707,7
1708,8
1709,8
1710,8
1711,7
1712,8
1713,8
1714,7
1715,8
1716,7
1717,8
1718,8
1719,8
1720,7
1721,7
1722,8
1723,7
1724,7
1725,7
1726,8
1727,8
1728,8
1729,7
1730,8
1731,7
1732,8
1733,7
1734,8
1735,7
1736,8
1737,8
1738,7
1739,8
1740,8
1741,8
1742,8
1743,8
1744,7
1745,7
1746,7
1747,8
1748,7
1749,8
1750,7
1751,8
1752,8
1753,8
1754,8
1755,8
1756,7
1757,8
1758,7
1759,8
1760,7
1761,8
1762,7
1763,7
1764,8
1765,7
1766,8
1767,7
1768,8
1769,8
1770,8
1771,7
1772,8
1773,7
1774,8
1775,8
1776,8
1777,8
1778,8
1779,8
1780,8
1781,8
1782,8
1783,8
1784,8
1785,7
1786,7
1787,7
1788,8
1789,7
1790,8
1791,7
1792,8
1793,8
1794,7
1795,8
1796,8
1797,8
1798,8
1799,8
1800,8
1801,8
1802,7
1803,7
1804,8
1805,7
1806,8
1807,8
1808,8
1809,8
1810,8
1811,7
1812,8
1813,7
1814,8
1815,8
1816,8
1817,7
1818,8
1819,7
1820,8
1821,7
1822,8
1823,8
1824,8
1825,8
1826,8
1827,7
1828,8
1829,8
1830,8
1831,7
1832,8
1833,8
1834,8
1835,8
1836,7
1837,8
1838,8
1839,7
1840,7
1841,8
1842,7
1843,7
1844,8
1845,8
1846,7
1847,7
1848,7
1849,7
1850,8
1851,8
1852,8
1853,7
1854,7
1855,8
1856,8
1857,8
1858,8
1859,7
1860,8
1861,7
1862,8
1863,7
1864,7
1865,7
1866,7
1867,7
1868,7
1869,8
1870,8
1871,7
1872,8
1873,8
1874,7
1875,8
1876,7
1877,8
1878,8
1879,7
1880,8
1881,8
1882,7
1883,8
1884,7
1885,8
1886,7
1887,7
1888,7
1889,8
1890,8
1891,7
1892,7
1893,8
1894,7
1895,8
1896,8
1897,8
1898,7
1899,8
1900,8
1901,7
1902,7
1903,7
1904,8
1905,8
1906,8
1907,8
1908,7
1909,8
1910,7
1911,8
1912,7
1913,8
1914,8
1915,8
1916,7
1917,8
1918,7
1919,7
1920,7
1921,8
1922,7
1923,8
1924,7
1925,8
1926,8
1927,8
1928,8
1929,7
1930,7
1931,8
1932,8
1933,7
1934,8
1935,8
1936,8
1937,7
1938,8
1939,7
1940,7
1941,7
1942,7
1943,8
1944,7
1945,8
1946,8
1947,8
1948,8
1949,7
1950,7
1951,8
1952,8
1953,8
1954,7
1955,7
1956,7
1957,8
1958,8
1959,7
1960,7
1961,8
1962,8
1963,8
1964,7
1965,7
1966,8
1967,8
1968,7
1969,8
1970,7
1971,8
1972,7
1973,7
1974,7
1975,8
1976,8
1977,7
1978,7
1979,8
1980,8
1981,7
1982,7
1983,8
1984,7
1985,8
1986,8
1987,8
1988,8
1989,8
1990,8
1991,7
1992,8
1993,7
1994,7
1995,8
1996,7
1997,7
1998,8
1999,8
2000,7
2001,7
2002,8
2003,8
2004,7
2005,7
2006,8
2007,7
2008,7
2009,8
2010,7
2011,7
2012,8
2013,8
2014,7
2015,7
2016,8
2017,8
2018,8
2019,7
2020,8
2021,8
2022,8
2023,7
2024,7
2025,7
2026,8
2027,7
2028,8
2029,7
2030,8
2031,8
2032,7
2033,8
2034,7
2035,8
2036,8
2037,7
2038,8
2039,7
2040,7
2041,8
2042,7
2043,8
2044,8
2045,8
2046,7
2047,8
2048,7
2049,8
2050,7
2051,8
2052,8
2053,8
2054,8
2055,7
2056,8
2057,8
2058,7
2059,8
2060,7
2061,7
2062,7
2063,8
2064,8
2065,8
2066,8
2067,8
2068,8
2069,7
2070,8
2071,8
2072,7
2073,8
2074,7
2075,7
2076,7
2077,7
2078,8
2079,8
2080,7
2081,8
2082,7
2083,8
2084,8
2085,8
2086,7
2087,7
2088,8
2089,8
2090,7
2091,8
2092,8
2093,7
2094,8
2095,7
2096,8
2097,8
2098,8
2099,8
2100,8
2101,8
2102,7
2103,8
2104,8
2105,7
2106,8
2107,8
2108,8
2109,8
2110,8
2111,8
2112,8
2113,8
2114,8
2115,8
2116,8
2117,7
2118,7
2119,8
2120,8
2121,7
2122,7
2123,8
2124,7
2125,8
2126,7
2127,7
2128,7
2129,8
2130,8
2131,7
2132,8
2133,8
2134,7
2135,8
2136,8
2137,7
2138,7
2139,7
2140,7
2141,7
2142,8
2143,8
2144,8
2145,8
2146,8
2147,8
2148,8
2149,8
2150,8
2151,7
2152,8
2153,7
2154,8
2155,7
2156,8
2157,7
2158,8
2159,8
2160,7
2161,8
2162,7
2163,8
2164,8
2165,8
2166,7
2167,8
2168,7
2169,7
2170,8
2171,8
2172,7
2173,7
2174,8
2175,8
2176,7
2177,7
2178,8
2179,7
2180,7
2181,8
2182,7
2183,8
2184,8
2185,7
2186,8
2187,8
2188,8
2189,8
2190,8
2191,7
2192,7
2193,7
2194,8
2195,8
2196,7
2197,7
2198,8
2199,8
2200,7
2201,8
2202,7
2203,8
2204,8
2205,8
2206,7
2207,7
2208,8
2209,7
2210,8
2211,8
2212,8
2213,7
2214,7
2215,7
2216,8
2217,7
2218,8
2219,7
2220,8
2221,8
2222,7
2223,8
2224,8
2225,8
2226,7
2227,8
2228,8
2229,7
2230,7
2231,8
2232,8
2233,8
2234,8
2235,8
2236,8
2237,7
2238,8
2239,7
2240,7
2241,8
2242,8
2243,7
2244,8
2245,8
2246,8
2247,7
2248,8
2249,8
2250,7
2251,8
2252,8
2253,8
2254,8
2255,7
2256,8
2257,8
2258,7
2259,8
2260,8
2261,7
2262,7
2263,8
2264,8
2265,8
2266,8
2267,8
2268,7
2269,8
2270,8
2271,8
2272,8
2273,7
2274,8
2275,8
2276,8
2277,8
2278,7
2279,8
2280,8
2281,8
2282,8
2283,7
2284,8
2285,7
2286,8
2287,8
2288,8
2289,8
2290,8
2291,8
2292,7
2293,7
2294,8
2295,7
2296,8
2297,7
2298,8
2299,7
2300,8
2301,8
2302,7
2303,7
2304,8
2305,7
2306,7
2307,8
2308,8
2309,8
2310,8
2311,7
2312,7
2313,8
2314,8
2315,8
2316,7
2317,8
2318,8
2319,7
2320,7
2321,7
2322,8
2323,7
2324,8
2325,7
2326,7
2327,7
2328,8
2329,7
2330,8
2331,8
2332,8
2333,8
2334,7
2335,7
2336,7
2337,8
2338,7
2339,8
2340,8
2341,8
2342,8
2343,8
2344,7
2345,8
2346,8
2347,8
2348,8
2349,7
2350,7
2351,8
2352,7
2353,8
2354,8
2355,8
2356,7
2357,8
2358,7
2359,7
2360,7
2361,8
2362,8
2363,8
2364,7
2365,7
2366,8
2367,7
2368,8
2369,8
2370,8
2371,7
2372,7
2373,8
2374,8
2375,8
2376,7
2377,8
2378,7
2379,8
2380,7
2381,8
2382,8
2383,8
2384,8
2385,8
2386,8
2387,8
2388,7
2389,7
2390,8
2391,7
2392,7
2393,8
2394,8
2395,8
2396,8
2397,8
2398,8
2399,8
2400,8
2401,8
2402,7
2403,8
2404,8
2405,8
2406,8
2407,8
2408,7
2409,7
2410,8
2411,8
2412,7
2413,8
2414,8
2415,8
2416,8
2417,8
2418,7
2419,8
2420,7
2421,7
2422,8
2423,7
2424,8
2425,8
2426,8
2427,8
2428,8
2429,7
2430,7
2431,8
2432,8
2433,8
2434,7
2435,8
2436,8
2437,8
2438,8
2439,8
2440,7
2441,7
2442,8
2443,8
2444,7
2445,7
2446,8
2447,8
2448,7
2449,7
2450,8
2451,7
2452,7
2453,7
2454,8
2455,7
2456,7
2457,7
2458,7
2459,8
2460,7
2461,7
2462,7
2463,8
2464,8
2465,8
2466,8
2467,8
2468,7
2469,8
2470,7
2471,8
2472,7
2473,8
2474,7
2475,8
2476,8
2477,7
2478,8
2479,8
2480,8
2481,8
2482,8
2483,7
2484,7
2485,7
2486,8
2487,8
2488,8
2489,7
2490,8
2491,8
2492,7
2493,8
2494,8
2495,7
2496,7
2497,8
2498,8
2499,8
2500,8
2501,7
2502,7
2503,8
2504,8
2505,7
2506,7
2507,8
2508,8
2509,7
2510,7
2511,8
2512,8
2513,8
2514,7
2515,7
2516,7
2517,7
2518,8
2519,7
2520,8
2521,8
2522,8
2523,7
2524,8
2525,8
2526,7
2527,8
2528,8
2529,8
2530,7
2531,8
2532,7
2533,7
2534,7
2535,8
2536,7
2537,7
2538,7
2539,7
2540,8
2541,7
2542,7
2543,7
2544,8
2545,8
2546,7
2547,7
2548,8
2549,7
2550,8
2551,8
2552,8
2553,7
2554,7
2555,8
2556,8
2557,8
2558,7
2559,8
2560,8
2561,8
2562,7
2563,8
2564,8
2565,8
2566,8
2567,8
2568,8
2569,8
2570,7
2571,8
2572,8
2573,7
2574,7
2575,8
2576,7
2577,8
2578,7
2579,7
2580,7
2581,8
2582,8
2583,8
2584,8
2585,8
2586,7
2587,7
2588,8
2589,7
2590,8
2591,7
2592,7
2593,7
2594,8
2595,8
2596,8
2597,7
2598,8
2599,7
2600,7
2601,8
2602,7
2603,8
2604,8
2605,8
2606,8
2607,8
2608,8
2609,8
2610,8
2611,7
2612,7
2613,8
2614,8
2615,7
2616,8
2617,7
2618,8
2619,8
2620,7
2621,8
2622,8
2623,8
2624,8
2625,8
2626,8
2627,8
2628,8
2629,8
2630,8
2631,8
2632,8
2633,8
2634,8
2635,8
2636,8
2637,8
2638,8
2639,8
2640,8
2641,8
2642,8
2643,8
2644,8
2645,8
2646,8
2647,7
2648,7
2649,8
2650,8
2651,7
2652,8
2653,8
2654,8
2655,8
2656,8
2657,8
2658,8
2659,8
2660,8
2661,7
2662,7
2663,8
2664,8
2665,8
2666,8
2667,7
2668,7
2669,8
2670,7
2671,8
2672,8
2673,8
2674,8
2675,7
2676,8
2677,8
2678,8
2679,8
2680,7
2681,8
2682,8
2683,8
2684,7
2685,7
2686,7
2687,8
2688,7
2689,8
2690,8
2691,8
2692,7
2693,8
2694,7
2695,7
2696,8
2697,8
2698,7
2699,8
2700,8
2701,8
2702,7
2703,8
2704,8
2705,8
2706,8
2707,8
2708,7
2709,7
2710,8
2711,8
2712,8
2713,8
2714,8
2715,8
2716,7
2717,8
2718,8
2719,7
2720,8
2721,8
2722,7
2723,8
2724,8
2725,8
2726,8
2727,7
2728,7
2729,8
2730,7
2731,7
2732,8
2733,7
2734,8
2735,8
2736,8
2737,8
2738,8
2739,8
2740,7
2741,8
2742,7
2743,8
2744,7
2745,8
2746,8
2747,7
2748,8
2749,7
2750,8
2751,8
2752,8
2753,8
2754,8
2755,7
2756,7
2757,7
2758,8
2759,8
2760,8
2761,8
2762,7
2763,7
2764,7
2765,8
2766,7
2767,7
2768,8
2769,8
2770,8
2771,7
2772,7
2773,8
2774,7
2775,8
2776,8
2777,7
2778,7
2779,8
2780,8
2781,8
2782,7
2783,8
2784,8
2785,7
2786,8
2787,7
2788,8
2789,7
2790,8
2791,7
2792,8
2793,8
2794,8
2795,8
2796,8
2797,7
